,datetime,download_traffic,total_traffic,date,hour,total_traffic_lag_week
580,2017-04-07 18:00:00,790448.9244,834031.5022,2017-04-07 00:00:00,18,1236152.32
581,2017-04-07 22:00:00,186869.76,205729.5644,2017-04-07 00:00:00,22,370665.8133
582,2017-04-08 02:00:00,3628.9422219999997,4922.595556,2017-04-08 00:00:00,2,233055.0044
583,2017-04-08 06:00:00,1457.4933330000001,1999.0755559999998,2017-04-08 00:00:00,6,254167.6089
584,2017-04-08 10:00:00,283052.9422,298403.84,2017-04-08 00:00:00,10,546808.0356
585,2017-04-08 14:00:00,738325.6178,878076.5867,2017-04-08 00:00:00,14,3447648.142
586,2017-04-08 18:00:00,1694337.138,2631342.08,2017-04-08 00:00:00,18,1692158.293
587,2017-04-08 22:00:00,633789.44,770464.9956,2017-04-08 00:00:00,22,272349.8667
588,2017-04-09 02:00:00,61519.075560000005,126379.8044,2017-04-09 00:00:00,2,125408.7111
589,2017-04-09 06:00:00,7794.915556,10909.01333,2017-04-09 00:00:00,6,176949.4756
590,2017-04-09 10:00:00,130460.4444,143151.2178,2017-04-09 00:00:00,10,136041.2444
591,2017-04-09 14:00:00,1822237.582,2084026.596,2017-04-09 00:00:00,14,1899332.836
592,2017-04-09 18:00:00,2150788.551,2667251.484,2017-04-09 00:00:00,18,2116711.538
593,2017-04-09 22:00:00,380831.2889,474741.76,2017-04-09 00:00:00,22,411899.4489
594,2017-04-10 02:00:00,3547.5911109999997,3937.28,2017-04-10 00:00:00,2,34837.61778
595,2017-04-10 06:00:00,211325.7244,216509.44,2017-04-10 00:00:00,6,46944.711110000004
596,2017-04-10 10:00:00,943939.6978,1100829.582,2017-04-10 00:00:00,10,74825.38667
597,2017-04-10 14:00:00,1033581.2270000001,1461863.5380000002,2017-04-10 00:00:00,14,918780.5867
598,2017-04-10 18:00:00,1854058.382,2259942.4,2017-04-10 00:00:00,18,318945.8489
599,2017-04-10 22:00:00,2924036.5510000004,3193436.16,2017-04-10 00:00:00,22,55625.95556
600,2017-04-11 02:00:00,7957.617778,8787.626667,2017-04-11 00:00:00,2,18110.00889
601,2017-04-11 06:00:00,33829.546669999996,36800.85333,2017-04-11 00:00:00,6,5831.111111
602,2017-04-11 10:00:00,834822.2578,877141.9022,2017-04-11 00:00:00,10,244251.8756
603,2017-04-11 14:00:00,1152073.387,1324957.582,2017-04-11 00:00:00,14,987232.7111
604,2017-04-11 18:00:00,1409679.36,1742378.667,2017-04-11 00:00:00,18,2264397.938
605,2017-04-11 22:00:00,486328.8889,649057.8489,2017-04-11 00:00:00,22,221205.6178
606,2017-04-12 02:00:00,59665.63556,66206.15111,2017-04-12 00:00:00,2,135839.8578
607,2017-04-12 06:00:00,104599.3244,110713.1733,2017-04-12 00:00:00,6,174664.8178
608,2017-04-12 10:00:00,521213.1556,677009.6356,2017-04-12 00:00:00,10,1229151.004
609,2017-04-12 14:00:00,2178901.902,2518089.387,2017-04-12 00:00:00,14,1387449.458
610,2017-04-12 18:00:00,1145603.413,1439296.8530000001,2017-04-12 00:00:00,18,2449375.5730000003
611,2017-04-12 22:00:00,811525.6889,933307.1644,2017-04-12 00:00:00,22,944934.1156
612,2017-04-13 02:00:00,254214.2578,266802.0622,2017-04-13 00:00:00,2,119063.3244
613,2017-04-13 06:00:00,27455.14667,29903.644439999996,2017-04-13 00:00:00,6,255102.2933
614,2017-04-13 10:00:00,699497.2444,777845.76,2017-04-13 00:00:00,10,147316.6222
615,2017-04-13 14:00:00,2272044.942,2687951.0760000004,2017-04-13 00:00:00,14,751053.9378
616,2017-04-13 18:00:00,4212024.8889999995,4592314.596,2017-04-13 00:00:00,18,714547.2
617,2017-04-13 22:00:00,1393710.08,1500216.889,2017-04-13 00:00:00,22,237711.9289
618,2017-04-14 02:00:00,258350.6489,314882.2756,2017-04-14 00:00:00,2,52534.61333
619,2017-04-14 06:00:00,1387.52,1753.3155559999998,2017-04-14 00:00:00,6,9653.475556
620,2017-04-14 10:00:00,691401.3867,780877.3689,2017-04-14 00:00:00,10,181567.7156
621,2017-04-14 14:00:00,1985873.351,2600693.76,2017-04-14 00:00:00,14,631315.3422
622,2017-04-14 18:00:00,2485634.276,3198872.462,2017-04-14 00:00:00,18,834031.5022
623,2017-04-14 22:00:00,784167.8222,962707.9111,2017-04-14 00:00:00,22,205729.5644
624,2017-04-15 02:00:00,29490.06222,37956.26667,2017-04-15 00:00:00,2,4922.595556
625,2017-04-15 06:00:00,89018.02667,95432.81778,2017-04-15 00:00:00,6,1999.0755559999998
626,2017-04-15 10:00:00,736883.4844,805124.5511,2017-04-15 00:00:00,10,298403.84
627,2017-04-15 14:00:00,1556646.6840000001,1918535.111,2017-04-15 00:00:00,14,878076.5867
628,2017-04-15 18:00:00,1862492.729,2328313.742,2017-04-15 00:00:00,18,2631342.08
629,2017-04-15 22:00:00,623481.1733,1291954.062,2017-04-15 00:00:00,22,770464.9956
630,2017-04-16 02:00:00,73802.52444,85818.59556,2017-04-16 00:00:00,2,126379.8044
631,2017-04-16 06:00:00,35887.78667,40123.16444,2017-04-16 00:00:00,6,10909.01333
632,2017-04-16 10:00:00,242720.4267,267834.0267,2017-04-16 00:00:00,10,143151.2178
633,2017-04-16 14:00:00,1128503.182,1465819.0219999999,2017-04-16 00:00:00,14,2084026.596
634,2017-04-16 18:00:00,847133.5822,1480192.0,2017-04-16 00:00:00,18,2667251.484
635,2017-04-16 22:00:00,578398.4356,930206.1511,2017-04-16 00:00:00,22,474741.76
636,2017-04-17 02:00:00,278147.9822,291278.5067,2017-04-17 00:00:00,2,3937.28
637,2017-04-17 06:00:00,41136.35556,47608.035560000004,2017-04-17 00:00:00,6,216509.44
638,2017-04-17 10:00:00,1737780.907,1976420.124,2017-04-17 00:00:00,10,1100829.582
639,2017-04-17 14:00:00,1166660.267,1549801.813,2017-04-17 00:00:00,14,1461863.5380000002
640,2017-04-17 18:00:00,1286516.622,1538232.889,2017-04-17 00:00:00,18,2259942.4
641,2017-04-17 22:00:00,1838887.822,1940583.5380000002,2017-04-17 00:00:00,22,3193436.16
642,2017-04-18 02:00:00,256311.7511,264185.1733,2017-04-18 00:00:00,2,8787.626667
643,2017-04-18 06:00:00,721892.1244,749690.3111,2017-04-18 00:00:00,6,36800.85333
644,2017-04-18 10:00:00,228912.9244,255567.0756,2017-04-18 00:00:00,10,877141.9022
645,2017-04-18 14:00:00,1769990.2580000001,2071269.831,2017-04-18 00:00:00,14,1324957.582
646,2017-04-18 18:00:00,1345599.1469999999,1608232.3909999998,2017-04-18 00:00:00,18,1742378.667
647,2017-04-18 22:00:00,519315.9111,541600.4267,2017-04-18 00:00:00,22,649057.8489
648,2017-04-19 02:00:00,588464.9244,608174.6489,2017-04-19 00:00:00,2,66206.15111
649,2017-04-19 06:00:00,200655.0756,207845.8311,2017-04-19 00:00:00,6,110713.1733
650,2017-04-19 10:00:00,64000.568889999995,71409.77777999999,2017-04-19 00:00:00,10,677009.6356
651,2017-04-19 14:00:00,931785.3867,1118494.72,2017-04-19 00:00:00,14,2518089.387
652,2017-04-19 18:00:00,941971.3422,1016773.4040000001,2017-04-19 00:00:00,18,1439296.8530000001
653,2017-04-19 22:00:00,533374.8622,771206.8267,2017-04-19 00:00:00,22,933307.1644
654,2017-04-20 02:00:00,127791.7867,200805.8311,2017-04-20 00:00:00,2,266802.0622
655,2017-04-20 06:00:00,21554.63111,25939.626669999998,2017-04-20 00:00:00,6,29903.644439999996
656,2017-04-20 10:00:00,306595.2711,390011.4489,2017-04-20 00:00:00,10,777845.76
657,2017-04-20 14:00:00,1177905.493,1371642.311,2017-04-20 00:00:00,14,2687951.0760000004
658,2017-04-20 18:00:00,1029393.6359999999,1236684.231,2017-04-20 00:00:00,18,4592314.596
659,2017-04-20 22:00:00,412340.3378,619345.92,2017-04-20 00:00:00,22,1500216.889
660,2017-04-21 02:00:00,485821.44,508853.4756,2017-04-21 00:00:00,2,314882.2756
661,2017-04-21 06:00:00,39870.57778,42575.075560000005,2017-04-21 00:00:00,6,1753.3155559999998
662,2017-04-21 10:00:00,125853.0133,173546.3822,2017-04-21 00:00:00,10,780877.3689
663,2017-04-21 14:00:00,1484034.844,1723384.0359999998,2017-04-21 00:00:00,14,2600693.76
664,2017-04-21 18:00:00,2003165.2980000002,2324479.431,2017-04-21 00:00:00,18,3198872.462
665,2017-04-21 22:00:00,538778.7378,599855.2178,2017-04-21 00:00:00,22,962707.9111
666,2017-04-22 02:00:00,182541.6533,194457.6,2017-04-22 00:00:00,2,37956.26667
667,2017-04-22 06:00:00,5248.0,5724.16,2017-04-22 00:00:00,6,95432.81778
668,2017-04-22 10:00:00,853457.3511,900459.52,2017-04-22 00:00:00,10,805124.5511
669,2017-04-22 14:00:00,499611.3067,709240.0356,2017-04-22 00:00:00,14,1918535.111
670,2017-04-22 18:00:00,414646.6133,494730.24,2017-04-22 00:00:00,18,2328313.742
671,2017-04-22 22:00:00,1031115.093,1333065.956,2017-04-22 00:00:00,22,1291954.062
672,2017-04-23 02:00:00,315020.5156,471735.7511,2017-04-23 00:00:00,2,85818.59556
673,2017-04-23 06:00:00,172413.1556,182274.2756,2017-04-23 00:00:00,6,40123.16444
674,2017-04-23 10:00:00,382268.3022,656745.2444,2017-04-23 00:00:00,10,267834.0267
675,2017-04-23 14:00:00,993569.5644,1421152.711,2017-04-23 00:00:00,14,1465819.0219999999
676,2017-04-23 18:00:00,234321.3511,347011.4133,2017-04-23 00:00:00,18,1480192.0
677,2017-04-23 22:00:00,445872.9244,480807.2533,2017-04-23 00:00:00,22,930206.1511
678,2017-04-24 02:00:00,0.0,0.568888889,2017-04-24 00:00:00,2,291278.5067
679,2017-04-24 06:00:00,31889.06667,32882.91556,2017-04-24 00:00:00,6,47608.035560000004
680,2017-04-24 10:00:00,169344.5689,195633.4933,2017-04-24 00:00:00,10,1976420.124
681,2017-04-24 14:00:00,155451.7333,179016.2489,2017-04-24 00:00:00,14,1549801.813
682,2017-04-24 18:00:00,196935.68,206576.0711,2017-04-24 00:00:00,18,1538232.889
683,2017-04-24 22:00:00,145774.3644,155383.4667,2017-04-24 00:00:00,22,1940583.5380000002
684,2017-04-25 02:00:00,87654.96889,92442.73778,2017-04-25 00:00:00,2,264185.1733
685,2017-04-25 06:00:00,9184.142222,9794.56,2017-04-25 00:00:00,6,749690.3111
686,2017-04-25 10:00:00,87150.36444,92490.52444,2017-04-25 00:00:00,10,255567.0756
687,2017-04-25 14:00:00,752458.5244,821838.5067,2017-04-25 00:00:00,14,2071269.831
688,2017-04-25 18:00:00,1174955.236,1260664.0359999998,2017-04-25 00:00:00,18,1608232.3909999998
689,2017-04-25 22:00:00,183281.2089,234704.7822,2017-04-25 00:00:00,22,541600.4267
690,2017-04-26 02:00:00,79088.64,82461.01333,2017-04-26 00:00:00,2,608174.6489
691,2017-04-26 06:00:00,3332.5511109999998,4134.115556000001,2017-04-26 00:00:00,6,207845.8311
692,2017-04-26 10:00:00,897879.04,955939.2711,2017-04-26 00:00:00,10,71409.77777999999
693,2017-04-26 14:00:00,2192612.693,2488379.733,2017-04-26 00:00:00,14,1118494.72
694,2017-04-26 18:00:00,1324565.049,1623556.551,2017-04-26 00:00:00,18,1016773.4040000001
695,2017-04-26 22:00:00,1304853.049,1670212.836,2017-04-26 00:00:00,22,771206.8267
696,2017-04-27 02:00:00,81301.61778,84370.77333,2017-04-27 00:00:00,2,200805.8311
697,2017-04-27 06:00:00,15445.902219999998,16587.09333,2017-04-27 00:00:00,6,25939.626669999998
698,2017-04-27 10:00:00,162479.7867,263095.1822,2017-04-27 00:00:00,10,390011.4489
699,2017-04-27 14:00:00,1094948.409,1219082.24,2017-04-27 00:00:00,14,1371642.311
700,2017-04-27 18:00:00,830840.0356,987670.7556,2017-04-27 00:00:00,18,1236684.231
701,2017-04-27 22:00:00,680813.7956,827827.2,2017-04-27 00:00:00,22,619345.92
702,2017-04-28 02:00:00,125985.5644,190277.9733,2017-04-28 00:00:00,2,508853.4756
703,2017-04-28 06:00:00,680223.2889,838171.3067,2017-04-28 00:00:00,6,42575.075560000005
704,2017-04-28 10:00:00,521392.9244,644503.8933,2017-04-28 00:00:00,10,173546.3822
705,2017-04-28 14:00:00,1104233.244,1368908.8,2017-04-28 00:00:00,14,1723384.0359999998
706,2017-04-28 18:00:00,1730408.676,2399233.1380000003,2017-04-28 00:00:00,18,2324479.431
707,2017-04-28 22:00:00,904442.88,1352837.12,2017-04-28 00:00:00,22,599855.2178
708,2017-04-29 02:00:00,63826.48889,68555.09332999999,2017-04-29 00:00:00,2,194457.6
709,2017-04-29 06:00:00,9979.448889,11299.27111,2017-04-29 00:00:00,6,5724.16
710,2017-04-29 10:00:00,248011.0933,270771.7689,2017-04-29 00:00:00,10,900459.52
711,2017-04-29 14:00:00,1320983.893,2008567.467,2017-04-29 00:00:00,14,709240.0356
712,2017-04-29 18:00:00,1109888.0,1777405.7240000002,2017-04-29 00:00:00,18,494730.24
713,2017-04-29 22:00:00,767419.7333,866868.9067,2017-04-29 00:00:00,22,1333065.956
714,2017-04-30 02:00:00,47751.395560000004,50334.15111,2017-04-30 00:00:00,2,471735.7511
715,2017-04-30 06:00:00,244791.1822,255168.8533,2017-04-30 00:00:00,6,182274.2756
716,2017-04-30 10:00:00,690121.9556,1323785.102,2017-04-30 00:00:00,10,656745.2444
717,2017-04-30 14:00:00,969821.2978,1379592.533,2017-04-30 00:00:00,14,1421152.711
718,2017-04-30 18:00:00,1308854.613,2139570.631,2017-04-30 00:00:00,18,347011.4133
719,2017-04-30 22:00:00,621132.2311,745970.9156,2017-04-30 00:00:00,22,480807.2533
720,2017-05-01 02:00:00,131492.9778,136531.6267,2017-05-01 00:00:00,2,0.568888889
721,2017-05-01 06:00:00,17878.47111,20443.59111,2017-05-01 00:00:00,6,32882.91556
722,2017-05-01 10:00:00,302985.6711,386670.3644,2017-05-01 00:00:00,10,195633.4933
723,2017-05-01 14:00:00,904921.3156,1302501.831,2017-05-01 00:00:00,14,179016.2489
724,2017-05-01 18:00:00,155839.7156,183331.84,2017-05-01 00:00:00,18,206576.0711
725,2017-05-01 22:00:00,1752238.649,1794897.351,2017-05-01 00:00:00,22,155383.4667
726,2017-05-02 02:00:00,6612.7644439999995,7555.982222,2017-05-02 00:00:00,2,92442.73778
727,2017-05-02 06:00:00,180588.6578,187748.6933,2017-05-02 00:00:00,6,9794.56
728,2017-05-02 10:00:00,1306046.009,1584486.4,2017-05-02 00:00:00,10,92490.52444
729,2017-05-02 14:00:00,847427.1289,1297008.64,2017-05-02 00:00:00,14,821838.5067
730,2017-05-02 18:00:00,1681619.0580000002,1878483.0580000002,2017-05-02 00:00:00,18,1260664.0359999998
731,2017-05-02 22:00:00,493791.0044,543588.1244,2017-05-02 00:00:00,22,234704.7822
732,2017-05-03 02:00:00,225771.52,234709.9022,2017-05-03 00:00:00,2,82461.01333
733,2017-05-03 06:00:00,4096.568889,4573.866667,2017-05-03 00:00:00,6,4134.115556000001
734,2017-05-03 10:00:00,278242.9867,419990.1867,2017-05-03 00:00:00,10,955939.2711
735,2017-05-03 14:00:00,1318012.018,2069174.044,2017-05-03 00:00:00,14,2488379.733
736,2017-05-03 18:00:00,1855278.08,2058882.2759999998,2017-05-03 00:00:00,18,1623556.551
737,2017-05-03 22:00:00,155942.1156,167392.1422,2017-05-03 00:00:00,22,1670212.836
738,2017-05-04 02:00:00,962.56,1228.2311109999998,2017-05-04 00:00:00,2,84370.77333
739,2017-05-04 06:00:00,49651.48444,53020.44444,2017-05-04 00:00:00,6,16587.09333
740,2017-05-04 10:00:00,334842.88,420626.2044,2017-05-04 00:00:00,10,263095.1822
741,2017-05-04 14:00:00,2193915.449,2375413.76,2017-05-04 00:00:00,14,1219082.24
742,2017-05-04 18:00:00,958809.8844,1106655.5729999999,2017-05-04 00:00:00,18,987670.7556
743,2017-05-04 22:00:00,18517.90222,19515.733330000003,2017-05-04 00:00:00,22,827827.2
744,2017-05-05 02:00:00,104884.3378,108875.6622,2017-05-05 00:00:00,2,190277.9733
745,2017-05-05 06:00:00,10443.66222,11681.56444,2017-05-05 00:00:00,6,838171.3067
746,2017-05-05 10:00:00,231705.6,262626.4178,2017-05-05 00:00:00,10,644503.8933
747,2017-05-05 14:00:00,678000.0711,751107.9822,2017-05-05 00:00:00,14,1368908.8
748,2017-05-05 18:00:00,1137489.351,1499164.4440000001,2017-05-05 00:00:00,18,2399233.1380000003
749,2017-05-05 22:00:00,332234.5244,643893.4756,2017-05-05 00:00:00,22,1352837.12
750,2017-05-06 02:00:00,159818.5244,252307.3422,2017-05-06 00:00:00,2,68555.09332999999
751,2017-05-06 06:00:00,325.4044444,426.0977778,2017-05-06 00:00:00,6,11299.27111
752,2017-05-06 10:00:00,108236.2311,118673.0667,2017-05-06 00:00:00,10,270771.7689
753,2017-05-06 14:00:00,590643.7689,645396.48,2017-05-06 00:00:00,14,2008567.467
754,2017-05-06 18:00:00,2094674.489,2253669.262,2017-05-06 00:00:00,18,1777405.7240000002
755,2017-05-06 22:00:00,536387.1289,607073.28,2017-05-06 00:00:00,22,866868.9067
756,2017-05-07 02:00:00,328358.6844,339928.1778,2017-05-07 00:00:00,2,50334.15111
757,2017-05-07 06:00:00,176362.3822,183462.1156,2017-05-07 00:00:00,6,255168.8533
758,2017-05-07 10:00:00,294695.8222,396306.7733,2017-05-07 00:00:00,10,1323785.102
759,2017-05-07 14:00:00,1277310.862,1451651.9819999998,2017-05-07 00:00:00,14,1379592.533
760,2017-05-07 18:00:00,1551751.396,1764518.116,2017-05-07 00:00:00,18,2139570.631
761,2017-05-07 22:00:00,500044.8,549790.72,2017-05-07 00:00:00,22,745970.9156
762,2017-05-08 02:00:00,337.3511111,488.10666669999995,2017-05-08 00:00:00,2,136531.6267
763,2017-05-08 06:00:00,201436.7289,207325.8667,2017-05-08 00:00:00,6,20443.59111
764,2017-05-08 10:00:00,164404.9067,174016.8533,2017-05-08 00:00:00,10,386670.3644
765,2017-05-08 14:00:00,602193.92,810810.5956,2017-05-08 00:00:00,14,1302501.831
766,2017-05-08 18:00:00,593614.5067,629249.7067,2017-05-08 00:00:00,18,183331.84
767,2017-05-08 22:00:00,42990.93333,45666.98667,2017-05-08 00:00:00,22,1794897.351
768,2017-05-09 02:00:00,2027.52,2562.8444440000003,2017-05-09 00:00:00,2,7555.982222
769,2017-05-09 06:00:00,13403.02222,14096.497780000002,2017-05-09 00:00:00,6,187748.6933
770,2017-05-09 10:00:00,156475.1644,191779.84,2017-05-09 00:00:00,10,1584486.4
771,2017-05-09 14:00:00,536564.6222,648641.9911,2017-05-09 00:00:00,14,1297008.64
772,2017-05-09 18:00:00,1120527.929,1236462.933,2017-05-09 00:00:00,18,1878483.0580000002
773,2017-05-09 22:00:00,219548.4444,250184.8178,2017-05-09 00:00:00,22,543588.1244
774,2017-05-10 02:00:00,4637.582222,5163.2355560000005,2017-05-10 00:00:00,2,234709.9022
775,2017-05-10 06:00:00,6489.884443999999,7018.951111,2017-05-10 00:00:00,6,4573.866667
776,2017-05-10 10:00:00,368720.7822,410657.5644,2017-05-10 00:00:00,10,419990.1867
777,2017-05-10 14:00:00,1126646.898,1294517.476,2017-05-10 00:00:00,14,2069174.044
778,2017-05-10 18:00:00,1203667.058,1483113.813,2017-05-10 00:00:00,18,2058882.2759999998
779,2017-05-10 22:00:00,508937.6711,838625.8489,2017-05-10 00:00:00,22,167392.1422
780,2017-05-11 02:00:00,44594.06222,46015.14667,2017-05-11 00:00:00,2,1228.2311109999998
781,2017-05-11 06:00:00,21597.29778,23147.52,2017-05-11 00:00:00,6,53020.44444
782,2017-05-11 10:00:00,150547.9111,315880.6756,2017-05-11 00:00:00,10,420626.2044
783,2017-05-11 14:00:00,694308.9778,779595.0933,2017-05-11 00:00:00,14,2375413.76
784,2017-05-11 18:00:00,418685.7244,490934.6133,2017-05-11 00:00:00,18,1106655.5729999999
785,2017-05-11 22:00:00,96939.23556,115115.8044,2017-05-11 00:00:00,22,19515.733330000003
786,2017-05-12 02:00:00,57380.977779999994,92064.99556,2017-05-12 00:00:00,2,108875.6622
787,2017-05-12 06:00:00,56001.42222000001,59295.288889999996,2017-05-12 00:00:00,6,11681.56444
788,2017-05-12 10:00:00,45806.93333,50397.866669999996,2017-05-12 00:00:00,10,262626.4178
789,2017-05-12 14:00:00,659591.9644,707694.9333,2017-05-12 00:00:00,14,751107.9822
790,2017-05-12 18:00:00,563181.2267,629242.3111,2017-05-12 00:00:00,18,1499164.4440000001
791,2017-05-12 22:00:00,71648.14222000001,82058.24,2017-05-12 00:00:00,22,643893.4756
792,2017-05-13 02:00:00,9647.217778,10494.86222,2017-05-13 00:00:00,2,252307.3422
793,2017-05-13 06:00:00,17376.142219999998,19066.31111,2017-05-13 00:00:00,6,426.0977778
794,2017-05-13 10:00:00,56213.04889,62648.32,2017-05-13 00:00:00,10,118673.0667
795,2017-05-13 14:00:00,783169.4222,1035909.12,2017-05-13 00:00:00,14,645396.48
796,2017-05-13 18:00:00,1314648.178,1801713.209,2017-05-13 00:00:00,18,2253669.262
797,2017-05-13 22:00:00,810496.0,1027952.64,2017-05-13 00:00:00,22,607073.28
798,2017-05-14 02:00:00,44860.30222,50449.63556,2017-05-14 00:00:00,2,339928.1778
799,2017-05-14 06:00:00,539811.84,540840.3911,2017-05-14 00:00:00,6,183462.1156
800,2017-05-14 10:00:00,98461.01333,141392.2133,2017-05-14 00:00:00,10,396306.7733
801,2017-05-14 14:00:00,1655816.533,2201853.156,2017-05-14 00:00:00,14,1451651.9819999998
802,2017-05-14 18:00:00,926408.2489,1149098.098,2017-05-14 00:00:00,18,1764518.116
803,2017-05-14 22:00:00,1052888.178,1202699.947,2017-05-14 00:00:00,22,549790.72
804,2017-05-15 02:00:00,11.37777778,15.36,2017-05-15 00:00:00,2,488.10666669999995
805,2017-05-15 06:00:00,113222.5422,118124.0889,2017-05-15 00:00:00,6,207325.8667
806,2017-05-15 10:00:00,167034.3111,190142.5778,2017-05-15 00:00:00,10,174016.8533
807,2017-05-15 14:00:00,1940596.053,2247839.289,2017-05-15 00:00:00,14,810810.5956
808,2017-05-15 18:00:00,1239041.707,1469070.791,2017-05-15 00:00:00,18,629249.7067
809,2017-05-15 22:00:00,611054.3644,665341.7244,2017-05-15 00:00:00,22,45666.98667
810,2017-05-16 02:00:00,14507.80444,16975.64444,2017-05-16 00:00:00,2,2562.8444440000003
811,2017-05-16 06:00:00,54831.21777999999,59008.0,2017-05-16 00:00:00,6,14096.497780000002
812,2017-05-16 10:00:00,650040.32,768052.3378,2017-05-16 00:00:00,10,191779.84
813,2017-05-16 14:00:00,1598655.1469999999,1878683.3069999998,2017-05-16 00:00:00,14,648641.9911
814,2017-05-16 18:00:00,1137937.636,1709392.2130000002,2017-05-16 00:00:00,18,1236462.933
815,2017-05-16 22:00:00,298329.3156,339552.7111,2017-05-16 00:00:00,22,250184.8178
816,2017-05-17 02:00:00,320466.4889,329613.0844,2017-05-17 00:00:00,2,5163.2355560000005
817,2017-05-17 06:00:00,25783.18222,26515.91111,2017-05-17 00:00:00,6,7018.951111
818,2017-05-17 10:00:00,281733.12,310415.36,2017-05-17 00:00:00,10,410657.5644
819,2017-05-17 14:00:00,2218238.293,2311632.7819999997,2017-05-17 00:00:00,14,1294517.476
820,2017-05-17 18:00:00,1100358.5420000001,1183256.462,2017-05-17 00:00:00,18,1483113.813
821,2017-05-17 22:00:00,421973.3333,596231.3956,2017-05-17 00:00:00,22,838625.8489
822,2017-05-18 02:00:00,559474.3467,1051723.0929999999,2017-05-18 00:00:00,2,46015.14667
823,2017-05-18 06:00:00,2573.6533329999997,3107.84,2017-05-18 00:00:00,6,23147.52
824,2017-05-18 10:00:00,688767.4311,865815.3244,2017-05-18 00:00:00,10,315880.6756
825,2017-05-18 14:00:00,2151046.258,2585255.253,2017-05-18 00:00:00,14,779595.0933
826,2017-05-18 18:00:00,1824114.3469999998,2136569.742,2017-05-18 00:00:00,18,490934.6133
827,2017-05-18 22:00:00,362895.9289,396210.6311,2017-05-18 00:00:00,22,115115.8044
828,2017-05-19 02:00:00,8099.84,8657.351111,2017-05-19 00:00:00,2,92064.99556
829,2017-05-19 06:00:00,50355.76889,52720.64,2017-05-19 00:00:00,6,59295.288889999996
830,2017-05-19 10:00:00,243020.2311,341811.2,2017-05-19 00:00:00,10,50397.866669999996
831,2017-05-19 14:00:00,1775083.52,1891840.5690000001,2017-05-19 00:00:00,14,707694.9333
832,2017-05-19 18:00:00,1188776.3909999998,1404618.524,2017-05-19 00:00:00,18,629242.3111
833,2017-05-19 22:00:00,1440475.0219999999,2026594.987,2017-05-19 00:00:00,22,82058.24
834,2017-05-20 02:00:00,10062.50667,10618.88,2017-05-20 00:00:00,2,10494.86222
835,2017-05-20 06:00:00,42548.33778,44503.608889999996,2017-05-20 00:00:00,6,19066.31111
836,2017-05-20 10:00:00,298725.8311,405797.5467,2017-05-20 00:00:00,10,62648.32
837,2017-05-20 14:00:00,1115935.289,1659806.1509999998,2017-05-20 00:00:00,14,1035909.12
838,2017-05-20 18:00:00,532482.8444,1533244.302,2017-05-20 00:00:00,18,1801713.209
839,2017-05-20 22:00:00,236417.7067,283656.5333,2017-05-20 00:00:00,22,1027952.64
840,2017-05-21 02:00:00,49530.88,53515.37778,2017-05-21 00:00:00,2,50449.63556
841,2017-05-21 06:00:00,48983.608889999996,51502.08,2017-05-21 00:00:00,6,540840.3911
842,2017-05-21 10:00:00,175301.9733,396188.4444,2017-05-21 00:00:00,10,141392.2133
843,2017-05-21 14:00:00,2734322.916,2966385.209,2017-05-21 00:00:00,14,2201853.156
844,2017-05-21 18:00:00,704576.2844,907289.6,2017-05-21 00:00:00,18,1149098.098
845,2017-05-21 22:00:00,404184.7467,423971.2711,2017-05-21 00:00:00,22,1202699.947
846,2017-05-22 02:00:00,62234.16889,65000.67556,2017-05-22 00:00:00,2,15.36
847,2017-05-22 06:00:00,351315.6267,358923.9467,2017-05-22 00:00:00,6,118124.0889
848,2017-05-22 10:00:00,459048.3911,496335.0756,2017-05-22 00:00:00,10,190142.5778
849,2017-05-22 14:00:00,1915900.5869999998,2102976.853,2017-05-22 00:00:00,14,2247839.289
850,2017-05-22 18:00:00,417689.6,555232.1422,2017-05-22 00:00:00,18,1469070.791
851,2017-05-22 22:00:00,393907.7689,604838.1156,2017-05-22 00:00:00,22,665341.7244
852,2017-05-23 02:00:00,286941.8667,639102.2933,2017-05-23 00:00:00,2,16975.64444
853,2017-05-23 06:00:00,619273.1022,640184.32,2017-05-23 00:00:00,6,59008.0
854,2017-05-23 10:00:00,240332.2311,275041.28,2017-05-23 00:00:00,10,768052.3378
855,2017-05-23 14:00:00,596417.4222,677497.1733,2017-05-23 00:00:00,14,1878683.3069999998
856,2017-05-23 18:00:00,637147.5911,688501.1911,2017-05-23 00:00:00,18,1709392.2130000002
857,2017-05-23 22:00:00,279217.4933,289997.9378,2017-05-23 00:00:00,22,339552.7111
858,2017-05-24 02:00:00,53282.133330000004,55840.42667000001,2017-05-24 00:00:00,2,329613.0844
859,2017-05-24 06:00:00,133275.3067,138873.1733,2017-05-24 00:00:00,6,26515.91111
860,2017-05-24 10:00:00,321198.08,341916.4444,2017-05-24 00:00:00,10,310415.36
861,2017-05-24 14:00:00,1469793.8490000002,1590375.5380000002,2017-05-24 00:00:00,14,2311632.7819999997
862,2017-05-24 18:00:00,412539.4489,643674.4533,2017-05-24 00:00:00,18,1183256.462
863,2017-05-24 22:00:00,123101.8667,133116.5867,2017-05-24 00:00:00,22,596231.3956
864,2017-05-25 02:00:00,12164.551109999999,14297.31556,2017-05-25 00:00:00,2,1051723.0929999999
865,2017-05-25 06:00:00,395.9466667,580.2666667000001,2017-05-25 00:00:00,6,3107.84
