Time,Download (B),Total (B)
2017/11/20 06:00:00.000000 +00:00,1729.422222,2149.262222
2017/11/20 10:00:00.000000 +00:00,209029.12,222092.5156
2017/11/20 14:00:00.000000 +00:00,246562.1333,264727.8933
2017/11/20 18:00:00.000000 +00:00,62741.61778,74287.78667
2017/11/20 22:00:00.000000 +00:00,99735.89333,103916.6578
2017/11/21 02:00:00.000000 +00:00,84.76444444,121.1733333
2017/11/21 06:00:00.000000 +00:00,0,0
2017/11/21 10:00:00.000000 +00:00,51561.24444,53339.02222
2017/11/21 14:00:00.000000 +00:00,128064.8533,151670.8978
2017/11/21 18:00:00.000000 +00:00,112370.9156,116423.68
2017/11/21 22:00:00.000000 +00:00,1312147.342,1397468.729
2017/11/22 02:00:00.000000 +00:00,0,0
2017/11/22 06:00:00.000000 +00:00,0,0
2017/11/22 10:00:00.000000 +00:00,20269.51111,23088.35556
2017/11/22 14:00:00.000000 +00:00,168318.8622,188136.1067
2017/11/22 18:00:00.000000 +00:00,7639.04,8594.773333
2017/11/22 22:00:00.000000 +00:00,482.9866667,571.7333333
2017/11/23 02:00:00.000000 +00:00,0,0
2017/11/23 06:00:00.000000 +00:00,0,0
2017/11/23 10:00:00.000000 +00:00,669.5822222,793.6
2017/11/23 14:00:00.000000 +00:00,2896.782222,3734.186667
2017/11/23 18:00:00.000000 +00:00,592.7822222,701.44
2017/11/23 22:00:00.000000 +00:00,15.36,15.36
2017/11/24 02:00:00.000000 +00:00,0,0
2017/11/24 06:00:00.000000 +00:00,18768.21333,20169.38667
2017/11/24 10:00:00.000000 +00:00,4202.382222,5008.497778
2017/11/24 14:00:00.000000 +00:00,743536.0711,772344.6044
2017/11/24 18:00:00.000000 +00:00,373489.7778,397341.5822
2017/11/24 22:00:00.000000 +00:00,10744.03556,12427.94667
2017/11/25 02:00:00.000000 +00:00,0,0
2017/11/25 06:00:00.000000 +00:00,0,0
2017/11/25 10:00:00.000000 +00:00,13124.26667,13835.94667
2017/11/25 14:00:00.000000 +00:00,245485.2267,290253.9378
2017/11/25 18:00:00.000000 +00:00,352581.9733,486947.2711
2017/11/25 22:00:00.000000 +00:00,108731.1644,120982.1867
2017/11/26 02:00:00.000000 +00:00,68053.33333,84346.31111
2017/11/26 06:00:00.000000 +00:00,21547.23556,22803.34222
2017/11/26 10:00:00.000000 +00:00,50551.46667,53652.48
2017/11/26 14:00:00.000000 +00:00,490043.1644,513925.6889
2017/11/26 18:00:00.000000 +00:00,1035874.418,1099197.44
2017/11/26 22:00:00.000000 +00:00,28437.61778,30105.6
2017/11/27 02:00:00.000000 +00:00,6173.013333,7845.546667
2017/11/27 06:00:00.000000 +00:00,52916.33778,56663.04
2017/11/27 10:00:00.000000 +00:00,70386.91556,92822.18667
2017/11/27 14:00:00.000000 +00:00,58432.28444,64958.57778
2017/11/27 18:00:00.000000 +00:00,71166.29333,77056.56889
2017/11/27 22:00:00.000000 +00:00,53695.71556,59327.71556
2017/11/28 02:00:00.000000 +00:00,0,0
2017/11/28 06:00:00.000000 +00:00,76.8,80.78222222
2017/11/28 10:00:00.000000 +00:00,37865.81333,40543.00444
2017/11/28 14:00:00.000000 +00:00,1124998.258,1176073.102
2017/11/28 18:00:00.000000 +00:00,274226.0622,618131.9111
2017/11/28 22:00:00.000000 +00:00,89480.53333,94338.27556
2017/11/29 02:00:00.000000 +00:00,8726.186667,9322.951111
2017/11/29 06:00:00.000000 +00:00,99878.68444,104332.5156
2017/11/29 10:00:00.000000 +00:00,200251.1644,209185.5644
2017/11/29 14:00:00.000000 +00:00,1453100.942,1539231.289
2017/11/29 18:00:00.000000 +00:00,1526685.582,1647770.169
2017/11/29 22:00:00.000000 +00:00,439196.4444,468586.9511
2017/11/30 02:00:00.000000 +00:00,136.5333333,258.8444444
2017/11/30 06:00:00.000000 +00:00,882.3466667,1293.653333
2017/11/30 10:00:00.000000 +00:00,368941.5111,600209.0667
2017/11/30 14:00:00.000000 +00:00,616515.1289,732623.0756
2017/11/30 18:00:00.000000 +00:00,1455344.071,1573913.031
2017/11/30 22:00:00.000000 +00:00,183912.6756,195620.9778
2017/12/01 02:00:00.000000 +00:00,27904.56889,29006.50667
2017/12/01 06:00:00.000000 +00:00,21909.61778,23831.89333
2017/12/01 10:00:00.000000 +00:00,302475.3778,336245.1911
2017/12/01 14:00:00.000000 +00:00,659677.2978,777404.3022
2017/12/01 18:00:00.000000 +00:00,1821071.929,2242674.916
2017/12/01 22:00:00.000000 +00:00,1044029.44,1354035.769
2017/12/02 02:00:00.000000 +00:00,7332.977778,8379.164444
2017/12/02 06:00:00.000000 +00:00,0,0
2017/12/02 10:00:00.000000 +00:00,1451483.022,1498669.511
2017/12/02 14:00:00.000000 +00:00,475440.9244,683653.6889
2017/12/02 18:00:00.000000 +00:00,634605.7956,831481.7422
2017/12/02 22:00:00.000000 +00:00,772679.1111,835570.3467
2017/12/03 02:00:00.000000 +00:00,17595.16444,37640.53333
2017/12/03 06:00:00.000000 +00:00,135492.2667,145227.6622
2017/12/03 10:00:00.000000 +00:00,130813.7244,431977.8133
2017/12/03 14:00:00.000000 +00:00,843480.1778,1309001.387
2017/12/03 18:00:00.000000 +00:00,295071.2889,400786.2044
2017/12/03 22:00:00.000000 +00:00,119743.1467,126114.1333
2017/12/04 02:00:00.000000 +00:00,0,0
2017/12/04 06:00:00.000000 +00:00,4231.964444,5177.457778
2017/12/04 10:00:00.000000 +00:00,93465.6,116291.6978
2017/12/04 14:00:00.000000 +00:00,1294627.84,1472564.907
2017/12/04 18:00:00.000000 +00:00,514460.4444,602486.3289
2017/12/04 22:00:00.000000 +00:00,452380.4444,487760.2133
2017/12/05 02:00:00.000000 +00:00,6751.004444,7793.777778
2017/12/05 06:00:00.000000 +00:00,14276.83556,16779.37778
2017/12/05 10:00:00.000000 +00:00,133664.9956,144010.8089
2017/12/05 14:00:00.000000 +00:00,872113.4933,951339.2356
2017/12/05 18:00:00.000000 +00:00,207973.8311,229725.8667
2017/12/05 22:00:00.000000 +00:00,100780.9422,113141.76
2017/12/06 02:00:00.000000 +00:00,2042.311111,2653.297778
2017/12/06 06:00:00.000000 +00:00,271205.2622,284773.8311
2017/12/06 10:00:00.000000 +00:00,1720332.516,1933945.742
2017/12/06 14:00:00.000000 +00:00,2211936.142,2310006.898
2017/12/06 18:00:00.000000 +00:00,303349.1911,324035.1289
2017/12/06 22:00:00.000000 +00:00,183798.8978,196084.0533
2017/12/07 02:00:00.000000 +00:00,72365.51111,78346.24
2017/12/07 06:00:00.000000 +00:00,35255.18222,37880.60444
2017/12/07 10:00:00.000000 +00:00,109143.6089,167783.5378
2017/12/07 14:00:00.000000 +00:00,1283013.973,1397500.587
2017/12/07 18:00:00.000000 +00:00,327665.7778,545227.0933
2017/12/07 22:00:00.000000 +00:00,512813.5111,533081.8844
2017/12/08 02:00:00.000000 +00:00,152702.2933,168176.64
2017/12/08 06:00:00.000000 +00:00,22093.93778,27935.85778
2017/12/08 10:00:00.000000 +00:00,332515.5556,348431.36
2017/12/08 14:00:00.000000 +00:00,462771.2,503274.9511
2017/12/08 18:00:00.000000 +00:00,370369.9911,482919.5378
2017/12/08 22:00:00.000000 +00:00,241237.3333,288419.84
2017/12/09 02:00:00.000000 +00:00,138845.8667,145349.9733
2017/12/09 06:00:00.000000 +00:00,474486.3289,491476.7644
2017/12/09 10:00:00.000000 +00:00,270594.8444,399964.7289
2017/12/09 14:00:00.000000 +00:00,178532.6933,198842.0267
2017/12/09 18:00:00.000000 +00:00,430041.3156,497130.3822
2017/12/09 22:00:00.000000 +00:00,221364.3378,229950.0089
2017/12/10 02:00:00.000000 +00:00,1985.991111,2141.297778
2017/12/10 06:00:00.000000 +00:00,2786.986667,3349.617778
2017/12/10 10:00:00.000000 +00:00,86840.32,91828.90667
2017/12/10 14:00:00.000000 +00:00,1144054.898,1224054.898
2017/12/10 18:00:00.000000 +00:00,424562.3467,469422.6489
2017/12/10 22:00:00.000000 +00:00,6182.684444,7579.306667
2017/12/11 02:00:00.000000 +00:00,0,0
2017/12/11 06:00:00.000000 +00:00,81855.71556,85250.84444
2017/12/11 10:00:00.000000 +00:00,41260.94222,47936.28444
2017/12/11 14:00:00.000000 +00:00,1296893.724,1354208.711
2017/12/11 18:00:00.000000 +00:00,1390743.324,1443451.449
2017/12/11 22:00:00.000000 +00:00,130222.08,164631.3244
2017/12/12 02:00:00.000000 +00:00,260.5511111,297.5288889
2017/12/12 06:00:00.000000 +00:00,3755.804444,4620.515556
2017/12/12 10:00:00.000000 +00:00,101127.3956,276317.2978
2017/12/12 14:00:00.000000 +00:00,198005.76,228043.6622
2017/12/12 18:00:00.000000 +00:00,102078.0089,124291.4133
2017/12/12 22:00:00.000000 +00:00,19304.10667,21149.01333
2017/12/13 02:00:00.000000 +00:00,0,0
2017/12/13 06:00:00.000000 +00:00,385.1377778,532.48
2017/12/13 10:00:00.000000 +00:00,117378.2756,126812.16
2017/12/13 14:00:00.000000 +00:00,1230694.4,1341226.098
2017/12/13 18:00:00.000000 +00:00,309384.5333,337909.76
2017/12/13 22:00:00.000000 +00:00,73148.30222,78451.48444
2017/12/14 02:00:00.000000 +00:00,22310.68444,23928.03556
2017/12/14 06:00:00.000000 +00:00,28062.15111,29732.40889
2017/12/14 10:00:00.000000 +00:00,244735.4311,406268.5867
2017/12/14 14:00:00.000000 +00:00,1770126.791,1897109.049
2017/12/14 18:00:00.000000 +00:00,832244.0533,865035.9467
2017/12/14 22:00:00.000000 +00:00,68412.87111,194416.0711
2017/12/15 02:00:00.000000 +00:00,4310.471111,4837.262222
2017/12/15 06:00:00.000000 +00:00,6262.897778,8222.151111
2017/12/15 10:00:00.000000 +00:00,47034.02667,58386.77333
2017/12/15 14:00:00.000000 +00:00,882722.1333,914641.92
2017/12/15 18:00:00.000000 +00:00,248100.9778,277050.0267
2017/12/15 22:00:00.000000 +00:00,123337.3867,133255.9644
2017/12/16 02:00:00.000000 +00:00,15077.83111,15730.91556
2017/12/16 06:00:00.000000 +00:00,8647.111111,10886.25778
2017/12/16 10:00:00.000000 +00:00,77197.08444,82875.73333
2017/12/16 14:00:00.000000 +00:00,422995.0578,553058.4178
2017/12/16 18:00:00.000000 +00:00,892429.0844,1001679.076
2017/12/16 22:00:00.000000 +00:00,79175.11111,96613.26222
2017/12/17 02:00:00.000000 +00:00,13560.03556,15556.26667
2017/12/17 06:00:00.000000 +00:00,1900.088889,2569.102222
2017/12/17 10:00:00.000000 +00:00,54964.90667,73273.45778
2017/12/17 14:00:00.000000 +00:00,1299130.027,1369324.658
2017/12/17 18:00:00.000000 +00:00,87080.96,109021.2978
2017/12/17 22:00:00.000000 +00:00,88060.01778,94518.61333
2017/12/18 02:00:00.000000 +00:00,6201.457778,8227.271111
2017/12/18 06:00:00.000000 +00:00,484.6933333,802.1333333
2017/12/18 10:00:00.000000 +00:00,358158.7911,406580.9067
2017/12/18 14:00:00.000000 +00:00,1499848.249,1600845.938
2017/12/18 18:00:00.000000 +00:00,1261435.449,1300089.742
2017/12/18 22:00:00.000000 +00:00,21845.90222,27197.44
2017/12/19 02:00:00.000000 +00:00,47.21777778,75.66222222
2017/12/19 06:00:00.000000 +00:00,19111.82222,20110.79111
2017/12/19 10:00:00.000000 +00:00,213345.28,258831.36
2017/12/19 14:00:00.000000 +00:00,1448729.6,1527965.582
2017/12/19 18:00:00.000000 +00:00,622041.8844,660701.8667
2017/12/19 22:00:00.000000 +00:00,56781.93778,90968.17778
2017/12/20 02:00:00.000000 +00:00,28632.17778,29639.68
2017/12/20 06:00:00.000000 +00:00,22421.61778,24312.03556
2017/12/20 10:00:00.000000 +00:00,1474503.111,1595873.849
2017/12/20 14:00:00.000000 +00:00,1026630.542,1199428.836
2017/12/20 18:00:00.000000 +00:00,1059071.431,1144162.418
2017/12/20 22:00:00.000000 +00:00,77551.50222,115457.1378
